Customer ID,recency,frequency,monetary,recency_score,frequency_score,monetary_score,RFM_SCORE,segment
12949.0,-334,8,4167.22,4,5,5,45,loyal_customers
12950.0,-362,3,1843.0,5,3,4,53,potential_loyalists
12951.0,-356,6,1064.07,5,5,4,55,champions
12952.0,-359,4,1387.79,5,4,4,54,champions
12953.0,-355,1,329.85,5,1,2,51,new_customers
12955.0,-363,11,4757.160000000001,5,5,5,55,champions
12956.0,-58,1,108.07,1,1,1,11,hibernating
12957.0,-355,8,4017.54,5,5,5,55,champions
12962.0,-357,2,266.39,5,2,2,52,potential_loyalists
12963.0,-356,8,1856.63,5,5,4,55,champions
12965.0,-275,1,771.91,2,1,3,21,hibernating
12966.0,-355,1,160.18,5,1,1,51,new_customers
12967.0,-6,2,1660.9,1,2,4,12,hibernating
12968.0,-252,1,135.95,2,1,1,21,hibernating
12970.0,-357,4,452.24000000000007,5,4,2,54,champions
12971.0,-361,86,11189.91,5,5,5,55,champions
12974.0,-167,1,144.8,1,1,1,11,hibernating
12976.0,-153,1,738.6,1,1,3,11,hibernating
12977.0,-208,1,39.24,2,1,1,21,hibernating
12980.0,-207,9,7374.9,2,5,5,25,cant_loose
12981.0,-335,2,372.2199999999999,4,2,2,42,potential_loyalists
12982.0,-122,1,390.53999999999996,1,1,2,11,hibernating
12984.0,-346,1,97.5,4,1,1,41,promising
12985.0,-364,2,1239.3799999999999,5,2,4,52,potential_loyalists
12987.0,-291,2,558.7,2,2,3,22,hibernating
12988.0,-72,1,535.3200000000002,1,1,3,11,hibernating
12989.0,-361,15,6924.110000000001,5,5,5,55,champions
12990.0,-333,3,409.5000000000001,4,3,2,43,potential_loyalists
12991.0,-341,2,503.76000000000005,4,2,3,42,potential_loyalists
12993.0,-341,4,414.75999999999993,4,4,2,44,loyal_customers
12994.0,-360,3,974.42,5,3,4,53,potential_loyalists
12995.0,-279,1,211.32,2,1,1,21,hibernating
12997.0,-342,4,1226.89,4,4,4,44,loyal_customers
12999.0,-168,3,455.88,1,3,2,13,at_Risk
13000.0,-258,3,534.8500000000001,2,3,3,23,at_Risk
13001.0,-360,13,9818.82,5,5,5,55,champions
13002.0,-46,1,120.94999999999999,1,1,1,11,hibernating
13003.0,-259,3,149.05,2,3,1,23,at_Risk
13004.0,-353,18,5655.91,5,5,5,55,champions
13005.0,-191,2,513.6999999999999,2,2,3,22,hibernating
13006.0,-308,1,81.57,3,1,1,31,about_to_sleep
13008.0,-41,1,229.47000000000003,1,1,1,11,hibernating
13011.0,8,1,50.550000000000004,1,1,1,11,hibernating
13012.0,-355,8,1661.8400000000001,5,5,4,55,champions
13013.0,-363,13,4810.94,5,5,5,55,champions
13014.0,-354,10,3466.2799999999997,5,5,5,55,champions
13015.0,-311,5,3346.2799999999997,3,4,5,34,loyal_customers
13016.0,-291,3,789.8899999999999,2,3,3,23,at_Risk
13017.0,-357,1,204.0,5,1,1,51,new_customers
13018.0,-348,28,7277.700000000001,4,5,5,45,loyal_customers
13021.0,-360,9,2616.38,5,5,5,55,champions
13023.0,-300,2,689.9000000000001,3,2,3,32,about_to_sleep
13026.0,-363,5,975.36,5,4,4,54,champions
13027.0,-251,6,6912.0,2,5,5,25,cant_loose
13028.0,-342,2,661.3200000000002,4,2,3,42,potential_loyalists
13029.0,-334,3,1247.5,4,3,4,43,potential_loyalists
13030.0,-353,2,799.4800000000001,5,2,3,52,potential_loyalists
13032.0,-312,2,1010.1800000000002,3,2,4,32,about_to_sleep
13033.0,-7,1,190.54999999999998,1,1,1,11,hibernating
13034.0,-310,2,642.7700000000001,3,2,3,32,about_to_sleep
13035.0,-291,2,921.88,2,2,3,22,hibernating
13037.0,-226,3,881.07,2,3,3,23,at_Risk
13038.0,-284,3,908.46,2,3,3,23,at_Risk
13040.0,-356,2,676.99,5,2,3,52,potential_loyalists
13043.0,-91,1,516.4200000000001,1,1,3,11,hibernating
13044.0,-73,1,560.47,1,1,3,11,hibernating
13045.0,-265,1,305.28,2,1,2,21,hibernating
13046.0,-334,2,629.31,4,2,3,42,potential_loyalists
13047.0,-333,10,3237.54,4,5,5,45,loyal_customers
13048.0,-350,4,1835.9099999999999,4,4,4,44,loyal_customers
13049.0,-300,2,656.6800000000002,3,2,3,32,about_to_sleep
13050.0,-350,17,5836.860000000001,4,5,5,45,loyal_customers
13052.0,-152,1,348.15000000000003,1,1,2,11,hibernating
13055.0,-286,3,1214.41,2,3,4,23,at_Risk
13058.0,-340,3,271.4,4,3,2,43,potential_loyalists
13059.0,-115,1,183.4,1,1,1,11,hibernating
13060.0,-111,1,307.53000000000003,1,1,2,11,hibernating
13061.0,-292,1,248.61,2,1,1,21,hibernating
13062.0,-173,1,346.98,1,1,2,11,hibernating
13064.0,-352,4,1119.4900000000002,5,4,4,54,champions
13065.0,9,1,205.85999999999999,1,1,1,11,hibernating
13066.0,-340,2,470.79999999999995,4,2,2,42,potential_loyalists
13067.0,-282,1,115.46000000000001,2,1,1,21,hibernating
13068.0,-354,2,344.0,5,2,2,52,potential_loyalists
13069.0,-364,24,4436.12,5,5,5,55,champions
13070.0,-172,1,228.8,1,1,1,11,hibernating
13072.0,-98,1,177.14999999999998,1,1,1,11,hibernating
13075.0,-235,1,919.6100000000001,2,1,3,21,hibernating
13077.0,-363,4,729.2700000000001,5,4,3,54,champions
13078.0,-361,26,12627.939999999999,5,5,5,55,champions
13079.0,-360,5,220.09999999999997,5,4,1,54,champions
13080.0,-185,1,58.08,2,1,1,21,hibernating
13081.0,-353,11,28337.379999999997,5,5,5,55,champions
13082.0,-238,9,3613.6299999999997,2,5,5,25,cant_loose
13083.0,-360,2,303.75,5,2,2,52,potential_loyalists
13085.0,-207,2,416.08000000000004,2,2,2,22,hibernating
13089.0,-362,97,58825.83,5,5,5,55,champions
13090.0,-356,14,8910.819999999998,5,5,5,55,champions
13091.0,-336,1,345.82000000000005,4,1,2,41,promising
13092.0,-294,5,477.83000000000004,3,4,2,34,loyal_customers
13093.0,-89,8,7832.470000000001,1,5,5,15,cant_loose
13094.0,-343,12,1927.3200000000002,4,5,4,45,loyal_customers
13095.0,-294,1,74.4,3,1,1,31,about_to_sleep
13097.0,-332,10,6010.419999999999,4,5,5,45,loyal_customers
13098.0,-363,28,28882.44,5,5,5,55,champions
13099.0,-265,1,207.35999999999999,2,1,1,21,hibernating
13101.0,-130,1,101.19,1,1,1,11,hibernating
13102.0,-363,24,6424.089999999999,5,5,5,55,champions
13103.0,-325,1,243.94,3,1,1,31,about_to_sleep
13104.0,-361,6,1098.48,5,5,4,55,champions
13106.0,-231,1,76.5,2,1,1,21,hibernating
13107.0,-320,4,1531.6200000000003,3,4,4,34,loyal_customers
13108.0,8,1,350.05999999999995,1,1,2,11,hibernating
13109.0,-305,2,786.54,3,2,3,32,about_to_sleep
13110.0,-333,7,1488.67,4,5,4,45,loyal_customers
13113.0,-364,24,12245.96,5,5,5,55,champions
13115.0,-353,4,2294.7799999999997,5,4,5,54,champions
13116.0,-226,1,501.14,2,1,3,21,hibernating
13117.0,-343,8,984.9100000000001,4,5,4,45,loyal_customers
13118.0,-345,5,1197.81,4,4,4,44,loyal_customers
13120.0,-126,1,30.599999999999998,1,1,1,11,hibernating
13121.0,-95,1,283.72999999999996,1,1,2,11,hibernating
13122.0,-270,2,922.39,2,2,3,22,hibernating
13124.0,-275,3,3866.33,2,3,5,23,at_Risk
13126.0,-360,8,2099.64,5,5,5,55,champions
13127.0,-287,1,259.16999999999996,2,1,2,21,hibernating
13130.0,-270,1,64.0,2,1,1,21,hibernating
13131.0,-341,3,1073.2999999999997,4,3,4,43,potential_loyalists
13132.0,-103,1,77.3,1,1,1,11,hibernating
13133.0,-91,2,109.80000000000001,1,2,1,12,hibernating
13134.0,-279,4,1793.5800000000002,2,4,4,24,at_Risk
13135.0,-168,1,3096.0,1,1,5,11,hibernating
13136.0,-308,5,2607.6099999999997,3,4,5,34,loyal_customers
13137.0,-354,8,3650.41,5,5,5,55,champions
13138.0,-342,6,962.39,4,5,4,45,loyal_customers
13139.0,-348,7,5064.9400000000005,4,5,5,45,loyal_customers
13140.0,-256,3,423.72,2,3,2,23,at_Risk
13141.0,-280,5,2388.75,2,4,5,24,at_Risk
13142.0,-345,1,307.0899999999999,4,1,2,41,promising
13144.0,-32,1,110.94999999999999,1,1,1,11,hibernating
13145.0,-325,4,618.52,3,4,3,34,loyal_customers
13146.0,-338,1,228.91,4,1,1,41,promising
13147.0,-354,4,712.8000000000001,5,4,3,54,champions
13148.0,-335,12,3707.12,4,5,5,45,loyal_customers
13149.0,-350,4,1676.0600000000002,4,4,4,44,loyal_customers
13151.0,-69,1,1257.8700000000003,1,1,4,11,hibernating
13153.0,-359,1,486.22,5,1,2,51,new_customers
13155.0,-331,4,971.7600000000002,3,4,4,34,loyal_customers
13157.0,-315,4,1741.2199999999998,3,4,4,34,loyal_customers
13158.0,-270,4,1201.06,2,4,4,24,at_Risk
13159.0,-356,4,1437.85,5,4,4,54,champions
13160.0,-342,1,91.8,4,1,1,41,promising
13161.0,-51,1,112.75,1,1,1,11,hibernating
13162.0,-242,4,1688.2899999999997,2,4,4,24,at_Risk
13165.0,-318,2,1021.48,3,2,4,32,about_to_sleep
13166.0,-81,1,417.20000000000005,1,1,2,11,hibernating
13167.0,-346,4,791.3299999999999,4,4,3,44,loyal_customers
13168.0,-328,4,1319.19,3,4,4,34,loyal_customers
13169.0,-301,2,712.88,3,2,3,32,about_to_sleep
13170.0,-338,1,116.00999999999999,4,1,1,41,promising
13171.0,-343,3,468.40999999999997,4,3,2,43,potential_loyalists
13173.0,-360,2,353.65000000000003,5,2,2,52,potential_loyalists
13174.0,-348,3,2817.0299999999997,4,3,5,43,potential_loyalists
13176.0,-318,1,492.84000000000003,3,1,3,31,about_to_sleep
13177.0,-300,1,282.45,3,1,2,31,about_to_sleep
13178.0,-338,11,5725.469999999999,4,5,5,45,loyal_customers
13182.0,-319,1,121.18,3,1,1,31,about_to_sleep
13183.0,-357,9,3957.7800000000007,5,5,5,55,champions
13184.0,-350,10,1701.29,4,5,4,45,loyal_customers
13185.0,-97,1,71.4,1,1,1,11,hibernating
13186.0,-325,3,1575.89,3,3,4,33,need_attention
13187.0,-27,1,236.01999999999998,1,1,1,11,hibernating
13188.0,-353,1,114.60000000000001,5,1,1,51,new_customers
13189.0,-346,2,260.67999999999995,4,2,2,42,potential_loyalists
13192.0,-269,2,911.9400000000002,2,2,3,22,hibernating
13193.0,-303,1,117.88000000000001,3,1,1,31,about_to_sleep
13194.0,-229,1,60.7,2,1,1,21,hibernating
13196.0,-353,4,1797.78,5,4,4,54,champions
13198.0,-354,6,3401.24,5,5,5,55,champions
13199.0,-361,38,9817.119999999999,5,5,5,55,champions
13200.0,-345,4,870.0900000000001,4,4,3,44,loyal_customers
13203.0,-355,4,869.4599999999999,5,4,3,54,champions
13207.0,-349,2,250.26000000000002,4,2,2,42,potential_loyalists
13208.0,-306,6,1223.9,3,5,4,35,loyal_customers
13209.0,-334,8,5891.61,4,5,5,45,loyal_customers
13210.0,-271,1,353.48,2,1,2,21,hibernating
13211.0,-354,3,1197.42,5,3,4,53,potential_loyalists
13212.0,-345,3,788.0799999999999,4,3,3,43,potential_loyalists
13213.0,-308,5,1520.58,3,4,4,34,loyal_customers
13216.0,-97,1,333.74,1,1,2,11,hibernating
13217.0,-242,3,533.98,2,3,3,23,at_Risk
13218.0,-237,1,62.64,2,1,1,21,hibernating
13220.0,-286,4,819.29,2,4,3,24,at_Risk
13221.0,-124,2,847.4100000000001,1,2,3,12,hibernating
13223.0,-164,2,163.20000000000002,1,2,1,12,hibernating
13224.0,-304,2,2155.9499999999994,3,2,5,32,about_to_sleep
13225.0,-361,7,6463.84,5,5,5,55,champions
13226.0,-91,1,108.21,1,1,1,11,hibernating
13227.0,-163,1,257.7,1,1,2,11,hibernating
13228.0,-283,1,358.0,2,1,2,21,hibernating
13229.0,-139,1,160.95,1,1,1,11,hibernating
13230.0,-360,14,2806.9700000000003,5,5,5,55,champions
13232.0,-352,7,1357.6000000000001,5,5,4,55,champions
13233.0,-290,2,605.1199999999999,2,2,3,22,hibernating
13235.0,-152,1,1031.0700000000002,1,1,4,11,hibernating
13236.0,-340,2,744.85,4,2,3,42,potential_loyalists
13238.0,-347,4,700.7299999999999,4,4,3,44,loyal_customers
13239.0,-103,1,329.56,1,1,2,11,hibernating
13240.0,-268,4,663.6500000000001,2,4,3,24,at_Risk
13242.0,-252,3,270.40000000000003,2,3,2,23,at_Risk
13243.0,-161,1,600.0700000000002,1,1,3,11,hibernating
13244.0,-272,1,121.74,2,1,1,21,hibernating
13245.0,-314,1,430.5,3,1,2,31,about_to_sleep
13246.0,-346,6,1987.3,4,5,4,45,loyal_customers
13247.0,-347,4,501.11999999999995,4,4,3,44,loyal_customers
13248.0,-240,2,465.67999999999995,2,2,2,22,hibernating
13249.0,-272,3,711.41,2,3,3,23,at_Risk
13253.0,-208,2,1030.3999999999999,2,2,4,22,hibernating
13255.0,-355,2,399.51,5,2,2,52,potential_loyalists
13258.0,-353,3,698.5799999999999,5,3,3,53,potential_loyalists
13259.0,-303,1,292.31999999999994,3,1,2,31,about_to_sleep
13260.0,-303,1,557.62,3,1,3,31,about_to_sleep
13261.0,-96,2,944.1,1,2,4,12,hibernating
13262.0,-101,1,200.29,1,1,1,11,hibernating
13263.0,-363,35,7454.07,5,5,5,55,champions
13265.0,-311,5,2107.6600000000003,3,4,5,34,loyal_customers
13266.0,-353,12,3834.26,5,5,5,55,champions
13267.0,-362,19,4521.49,5,5,5,55,champions
13268.0,-347,11,3214.69,4,5,5,45,loyal_customers
13269.0,-363,15,5346.23,5,5,5,55,champions
13270.0,2,1,590.0,1,1,3,11,hibernating
13271.0,-327,1,217.38,3,1,1,31,about_to_sleep
13272.0,-333,2,276.56000000000006,4,2,2,42,potential_loyalists
13273.0,-251,1,138.98,2,1,1,21,hibernating
13276.0,-301,2,590.93,3,2,3,32,about_to_sleep
13277.0,-349,4,258.4,4,4,2,44,loyal_customers
13278.0,-324,1,542.73,3,1,3,31,about_to_sleep
13279.0,-286,1,137.75,2,1,1,21,hibernating
13280.0,-242,3,814.86,2,3,3,23,at_Risk
13282.0,-346,3,1132.14,4,3,4,43,potential_loyalists
13283.0,-305,2,93.66,3,2,1,32,about_to_sleep
13284.0,-34,1,201.19,1,1,1,11,hibernating
13285.0,-341,4,2709.1200000000003,4,4,5,44,loyal_customers
13291.0,-209,1,361.11,2,1,2,21,hibernating
13292.0,-326,2,578.9399999999999,3,2,3,32,about_to_sleep
13294.0,-175,2,873.74,1,2,3,12,hibernating
13295.0,-5,1,201.2,1,1,1,11,hibernating
13296.0,-227,1,87.4,2,1,1,21,hibernating
13297.0,-357,4,2089.85,5,4,5,54,champions
13298.0,-363,1,360.0,5,1,2,51,new_customers
13299.0,-96,1,142.5,1,1,1,11,hibernating
13300.0,-195,1,371.89,2,1,2,21,hibernating
13301.0,-261,4,618.09,2,4,3,24,at_Risk
13302.0,-209,1,63.75,2,1,1,21,hibernating
13304.0,-13,1,300.41999999999996,1,1,2,11,hibernating
13305.0,-360,10,2000.8599999999997,5,5,4,55,champions
13307.0,-244,1,15.0,2,1,1,21,hibernating
13308.0,-342,3,1385.51,4,3,4,43,potential_loyalists
13309.0,-357,5,1456.79,5,4,4,54,champions
13310.0,-336,3,1132.0300000000002,4,3,4,43,potential_loyalists
13311.0,-360,2,598.57,5,2,3,52,potential_loyalists
13313.0,-342,5,1555.32,4,4,4,44,loyal_customers
13314.0,-363,3,775.94,5,3,3,53,potential_loyalists
13316.0,-327,4,5977.7300000000005,3,4,5,34,loyal_customers
13317.0,-298,6,2273.68,3,5,5,35,loyal_customers
13318.0,-363,3,640.7600000000001,5,3,3,53,potential_loyalists
13319.0,-359,26,10845.55,5,5,5,55,champions
13320.0,-286,4,1548.6999999999998,2,4,4,24,at_Risk
13321.0,-292,2,567.36,2,2,3,22,hibernating
13322.0,-347,1,199.48,4,1,1,41,promising
13323.0,-361,5,787.8499999999999,5,4,3,54,champions
13324.0,-328,10,7121.95,3,5,5,35,loyal_customers
13325.0,-283,1,675.3,2,1,3,21,hibernating
13327.0,-326,8,3627.77,3,5,5,35,loyal_customers
13328.0,-48,1,1308.48,1,1,4,11,hibernating
13329.0,-333,2,789.0,4,2,3,42,potential_loyalists
13330.0,-272,3,1140.93,2,3,4,23,at_Risk
13332.0,-350,1,350.9,4,1,2,41,promising
13334.0,-282,3,3536.8200000000006,2,3,5,23,at_Risk
13336.0,-287,1,795.1200000000001,2,1,3,21,hibernating
13338.0,-207,1,487.02000000000004,2,1,2,21,hibernating
13339.0,-164,1,860.12,1,1,3,11,hibernating
13340.0,-319,7,10736.48,3,5,5,35,loyal_customers
13341.0,-104,1,775.8499999999999,1,1,3,11,hibernating
13343.0,-187,1,353.43,2,1,2,21,hibernating
13344.0,-297,3,2543.7200000000007,3,3,5,33,need_attention
13345.0,-77,1,389.5,1,1,2,11,hibernating
13347.0,-294,1,341.36,3,1,2,31,about_to_sleep
13348.0,-300,1,233.76,3,1,1,31,about_to_sleep
13349.0,-354,1,247.32,5,1,1,51,new_customers
13350.0,-348,2,979.12,4,2,4,42,potential_loyalists
13351.0,-298,1,373.94,3,1,2,31,about_to_sleep
13352.0,-304,1,397.97999999999996,3,1,2,31,about_to_sleep
13354.0,-293,1,743.5300000000001,3,1,3,31,about_to_sleep
13355.0,-242,1,674.7,2,1,3,21,hibernating
13356.0,-284,1,768.2400000000001,2,1,3,21,hibernating
13357.0,-107,1,609.95,1,1,3,11,hibernating
13358.0,-96,1,439.03000000000003,1,1,2,11,hibernating
13359.0,-301,1,439.55999999999995,3,1,2,31,about_to_sleep
13362.0,-355,4,3090.7400000000002,5,4,5,54,champions
13363.0,-347,2,992.5,4,2,4,42,potential_loyalists
13364.0,-293,1,134.96,3,1,1,31,about_to_sleep
13365.0,-331,2,2225.37,3,2,5,32,about_to_sleep
13366.0,-314,1,56.160000000000004,3,1,1,31,about_to_sleep
13368.0,-108,2,623.4,1,2,3,12,hibernating
13369.0,1,1,308.28,1,1,2,11,hibernating
13370.0,7,1,754.8700000000001,1,1,3,11,hibernating
13372.0,-275,1,378.63999999999993,2,1,2,21,hibernating
13373.0,-304,3,3312.2500000000005,3,3,5,33,need_attention
13375.0,-276,1,778.65,2,1,3,21,hibernating
13376.0,-265,3,1019.76,2,3,4,23,at_Risk
13379.0,-338,3,572.56,4,3,3,43,potential_loyalists
13381.0,-333,6,3639.31,4,5,5,45,loyal_customers
13382.0,-84,1,222.99,1,1,1,11,hibernating
13384.0,-334,7,4151.93,4,5,5,45,loyal_customers
13385.0,-35,1,534.5699999999999,1,1,3,11,hibernating
13388.0,-233,2,677.1,2,2,3,22,hibernating
13389.0,-353,3,797.9599999999999,5,3,3,53,potential_loyalists
13390.0,-290,1,544.08,2,1,3,21,hibernating
13391.0,-161,1,59.8,1,1,1,11,hibernating
13394.0,-363,8,2520.0200000000004,5,5,5,55,champions
13395.0,-179,1,307.71999999999997,1,1,2,11,hibernating
13396.0,-335,2,1360.99,4,2,4,42,potential_loyalists
13397.0,-292,5,1544.1299999999999,2,4,4,24,at_Risk
13398.0,-172,1,457.34000000000003,1,1,2,11,hibernating
13402.0,-237,2,621.2300000000002,2,2,3,22,hibernating
13403.0,-347,1,75.0,4,1,1,41,promising
13404.0,-363,2,252.49,5,2,2,52,potential_loyalists
13405.0,-290,3,572.4509999999999,2,3,3,23,at_Risk
13408.0,-363,62,28117.04,5,5,5,55,champions
13410.0,-340,5,1003.0600000000002,4,4,4,44,loyal_customers
13411.0,-257,1,213.55,2,1,1,21,hibernating
13414.0,-231,3,1390.5,2,3,4,23,at_Risk
13416.0,-321,2,712.5,3,2,3,32,about_to_sleep
13417.0,-360,2,640.83,5,2,3,52,potential_loyalists
13418.0,-353,18,6127.43,5,5,5,55,champions
13419.0,-301,1,221.06,3,1,1,31,about_to_sleep
13420.0,-215,2,159.85,2,2,1,22,hibernating
13421.0,-324,2,1851.08,3,2,4,32,about_to_sleep
13422.0,-300,1,2626.3,3,1,5,31,about_to_sleep
13425.0,-256,3,1624.2100000000003,2,3,4,23,at_Risk
13426.0,-364,10,3641.3199999999997,5,5,5,55,champions
13427.0,-345,3,582.6,4,3,3,43,potential_loyalists
13428.0,-354,1,218.46999999999997,5,1,1,51,new_customers
13429.0,-354,4,1006.7999999999998,5,4,4,54,champions
13430.0,-346,2,679.4499999999999,4,2,3,42,potential_loyalists
13431.0,-297,2,1269.1,3,2,4,32,about_to_sleep
13434.0,-290,2,534.24,2,2,3,22,hibernating
13435.0,-359,7,3809.89,5,5,5,55,champions
13436.0,-363,1,196.88999999999996,5,1,1,51,new_customers
13437.0,-350,7,3408.0600000000004,4,5,5,45,loyal_customers
13439.0,-109,1,283.71,1,1,2,11,hibernating
13441.0,-273,1,296.64000000000004,2,1,2,21,hibernating
13447.0,-341,3,1129.1400000000003,4,3,4,43,potential_loyalists
13448.0,-348,6,3539.3700000000003,4,5,5,45,loyal_customers
13449.0,-341,1,291.88000000000005,4,1,2,41,promising
13450.0,-338,6,2043.72,4,5,4,45,loyal_customers
13451.0,-338,5,2976.15,4,4,5,44,loyal_customers
13452.0,-105,2,590.0,1,2,3,12,hibernating
13453.0,-199,2,356.97999999999996,2,2,2,22,hibernating
13455.0,-340,2,1058.3400000000001,4,2,4,42,potential_loyalists
13456.0,-347,6,1766.72,4,5,4,45,loyal_customers
13458.0,-357,14,9646.57,5,5,5,55,champions
13460.0,-335,2,183.44,4,2,1,42,potential_loyalists
13461.0,-326,3,1445.0000000000002,3,3,4,33,need_attention
13462.0,-112,1,151.5,1,1,1,11,hibernating
13464.0,-306,1,674.6800000000001,3,1,3,31,about_to_sleep
13466.0,-180,1,307.90000000000003,1,1,2,11,hibernating
13467.0,-354,2,1083.71,5,2,4,52,potential_loyalists
13468.0,-363,37,5704.969999999999,5,5,5,55,champions
13470.0,-265,2,165.0,2,2,1,22,hibernating
13471.0,-363,4,2531.58,5,4,5,54,champions
13473.0,-304,2,422.64000000000004,3,2,2,32,about_to_sleep
13474.0,-128,1,229.59,1,1,1,11,hibernating
13475.0,-173,4,1431.7800000000002,1,4,4,14,at_Risk
13476.0,-186,2,1238.47,2,2,4,22,hibernating
13477.0,-327,6,1454.5800000000002,3,5,4,35,loyal_customers
13479.0,-164,2,300.95,1,2,2,12,hibernating
13481.0,-319,5,1804.5600000000002,3,4,4,34,loyal_customers
13482.0,-132,1,184.64,1,1,1,11,hibernating
13483.0,-299,1,140.34,3,1,1,31,about_to_sleep
13484.0,-123,1,313.8,1,1,2,11,hibernating
13485.0,-131,1,454.24,1,1,2,11,hibernating
13486.0,-286,3,1122.4099999999999,2,3,4,23,at_Risk
13487.0,-307,3,575.4000000000001,3,3,3,33,need_attention
13488.0,-347,13,8968.31,4,5,5,45,loyal_customers
13489.0,-259,4,449.52,2,4,2,24,at_Risk
13491.0,-313,10,1215.8199999999997,3,5,4,35,loyal_customers
13492.0,-228,3,1269.84,2,3,4,23,at_Risk
13493.0,-89,2,618.63,1,2,3,12,hibernating
13494.0,-53,1,316.26000000000005,1,1,2,11,hibernating
13495.0,-357,5,2044.87,5,4,4,54,champions
13496.0,-354,2,653.3299999999999,5,2,3,52,potential_loyalists
13497.0,-82,2,348.04999999999995,1,2,2,12,hibernating
13499.0,-347,5,1159.11,4,4,4,44,loyal_customers
13500.0,-341,3,1166.77,4,3,4,43,potential_loyalists
13501.0,-76,1,1340.32,1,1,4,11,hibernating
13502.0,-348,3,291.99999999999994,4,3,2,43,potential_loyalists
13503.0,-293,1,216.85000000000002,3,1,1,31,about_to_sleep
13504.0,-300,1,295.93000000000006,3,1,2,31,about_to_sleep
13505.0,-292,4,4393.63,2,4,5,24,at_Risk
13506.0,-48,2,458.52,1,2,2,12,hibernating
13507.0,-361,4,2479.16,5,4,5,54,champions
13508.0,-121,1,110.97000000000003,1,1,1,11,hibernating
13509.0,-356,7,979.72,5,5,4,55,champions
13510.0,-363,4,1791.56,5,4,4,54,champions
13512.0,-104,1,251.20999999999998,1,1,2,11,hibernating
13513.0,-238,1,205.09999999999997,2,1,1,21,hibernating
13514.0,-291,1,152.20000000000002,2,1,1,21,hibernating
13515.0,-292,4,891.12,2,4,3,24,at_Risk
13516.0,-343,3,1389.4100000000003,4,3,4,43,potential_loyalists
13517.0,-305,3,2128.42,3,3,5,33,need_attention
13518.0,-279,1,659.4399999999998,2,1,3,21,hibernating
13519.0,-286,1,122.75,2,1,1,21,hibernating
13520.0,-306,6,3624.3499999999995,3,5,5,35,loyal_customers
13521.0,-363,3,1093.65,5,3,4,53,potential_loyalists
13522.0,-334,1,125.80000000000001,4,1,1,41,promising
13523.0,-331,5,3964.88,3,4,5,34,loyal_customers
13524.0,-324,5,680.1800000000001,3,4,3,34,loyal_customers
13525.0,-350,2,628.78,4,2,3,42,potential_loyalists
13527.0,-331,7,2287.51,3,5,5,35,loyal_customers
13529.0,-286,2,307.76,2,2,2,22,hibernating
13531.0,-159,2,483.80000000000007,1,2,2,12,hibernating
13532.0,-331,1,210.30999999999995,3,1,1,31,about_to_sleep
13533.0,-182,3,270.79,1,3,2,13,at_Risk
13534.0,-362,25,5870.08,5,5,5,55,champions
13536.0,-363,7,3448.29,5,5,5,55,champions
13538.0,-321,7,1280.8500000000001,3,5,4,35,loyal_customers
13539.0,-279,3,631.34,2,3,3,23,at_Risk
13544.0,-325,2,291.40999999999997,3,2,2,32,about_to_sleep
13546.0,-352,3,626.99,5,3,3,53,potential_loyalists
13548.0,-268,2,682.4100000000001,2,2,3,22,hibernating
13549.0,-339,7,918.1999999999999,4,5,3,45,loyal_customers
13551.0,-45,1,91.80000000000001,1,1,1,11,hibernating
13552.0,-298,12,3740.0699999999997,3,5,5,35,loyal_customers
13555.0,-291,4,4149.280000000001,2,4,5,24,at_Risk
13557.0,-336,2,584.06,4,2,3,42,potential_loyalists
13558.0,-359,4,605.06,5,4,3,54,champions
13560.0,-357,1,174.36999999999998,5,1,1,51,new_customers
13561.0,-149,1,141.86,1,1,1,11,hibernating
13562.0,-283,3,1799.33,2,3,4,23,at_Risk
13563.0,-280,2,777.53,2,2,3,22,hibernating
13564.0,-220,3,1749.0200000000004,2,3,4,23,at_Risk
13565.0,-345,2,240.22,4,2,1,42,potential_loyalists
13566.0,-324,2,874.71,3,2,3,32,about_to_sleep
